file,method,pages,body_chars,total_lines,non_empty_lines,short_lines,garbage_chars,garbled_seqs,empty_ratio,score,issues
aria/knowledge/fda/03-guidance/318_investigational_device_exemptions_ides_for_devices_indicated_for_nocturnal_home_hemodialysis_guidance_for_industry_a.md,pymupdf-table,18,42498,790,596,24,0,33,0.246,73,garbled_sequences:33
aria/knowledge/fda/03-guidance/319_preparation_and_review_of_investigational_device_exemption_applications_ides_for_total_artificial_discs_guidance_for.md,pymupdf-table,31,76029,1568,1260,165,0,5,0.196,58,garbled_sequences:5
aria/knowledge/fda/03-guidance/320_container_and_closure_system_integrity_testing_in_lieu_of_sterility_testing_as_a_component_of_the_stability_protocol.md,pymupdf-table,9,22236,424,309,21,0,20,0.271,69,garbled_sequences:20
aria/knowledge/fda/03-guidance/321_coronary_and_carotid_embolic_protection_devices_-_premarket_notification_510_k_submissions_guidance_for_industry_and.md,pymupdf-table,29,72971,1421,1071,80,0,21,0.246,68,garbled_sequences:21
aria/knowledge/fda/03-guidance/322_medical_glove_guidance_manual_guidance_for_industry_and_fda_staff.md,pymupdf-table,92,188459,4023,2930,145,199,357,0.272,71,garbled_sequences:357
aria/knowledge/fda/03-guidance/325_biological_indicator_bi_premarket_notification_510_k_submissions_guidance_for_industry_and_fda_staff.md,pymupdf-table,20,40898,920,734,107,0,32,0.202,56,garbled_sequences:32
aria/knowledge/fda/03-guidance/326_procedures_for_renewal_and_amendment_of_certain_laser_light_show_variances_laser_notice_55.md,pdftotext,8,13338,302,227,31,7,0,0.248,77,
aria/knowledge/fda/03-guidance/327_compliance_guide_for_cabinet_x-ray_systems.md,pdftotext,27,66834,1110,977,64,26,0,0.12,89,
aria/knowledge/fda/03-guidance/328_non-clinical_information_for_femoral_stem_prostheses_guidance_for_industry_and_fda_staff.md,pymupdf-table,16,35908,674,505,42,0,47,0.251,66,garbled_sequences:47
aria/knowledge/fda/03-guidance/329_commercially_distributed_analyte_specific_reagents_asrs_frequently_asked_questions_guidance_for_industry_and_fda_sta.md,pdftotext,13,30585,498,455,16,15,3,0.086,79,garbled_sequences:3
aria/knowledge/fda/03-guidance/330_writing_dear_doctor_letters_for_recalls_of_implantable_cardioverter_defibrillators_icds_guidance_for_industry_and_fd.md,pdftotext,9,17254,318,272,15,21,0,0.145,90,
aria/knowledge/fda/03-guidance/331_bundling_multiple_devices_or_multiple_indications_in_a_single_submission_guidance_for_industry_and_fda_staff.md,pymupdf-table,17,40877,722,641,74,0,8,0.112,61,garbled_sequences:8
aria/knowledge/fda/03-guidance/332_pre-clinical_and_clinical_studies_for_neurothrombectomy_devices_guidance_for_industry_and_fda_staff.md,pymupdf-table,14,33776,658,524,52,0,17,0.204,63,garbled_sequences:17
aria/knowledge/fda/03-guidance/333_dental_handpieces_-_premarket_notification_510_k_submissions_guidance_for_industry_and_fda_staff.md,pdftotext,13,23608,673,482,84,12,0,0.284,75,orphaned_lines:84(17.4%)
aria/knowledge/fda/03-guidance/334_approval_of_alternate_means_of_labeling_for_laser_products_laser_notice_53.md,pdftotext,5,7584,147,126,5,4,0,0.143,93,
aria/knowledge/fda/03-guidance/335_statistical_guidance_on_reporting_results_from_studies_evaluating_diagnostic_tests_-_guidance_for_industry_and_fda_s.md,pymupdf-table,39,81491,1873,1548,288,0,4,0.174,55,orphaned_lines:288(18.6%); garbled_sequences:4
aria/knowledge/fda/03-guidance/336_decorative_non-corrective_contact_lenses_guidance_for_industry_fda_staff_eye_care_professionals_and_consumers.md,pdftotext,7,11536,194,171,8,6,0,0.119,92,
aria/knowledge/fda/03-guidance/338_keratome_and_replacement_keratome_blades_premarket_notification_510_k_submissions_guidance_for_industry_and_fda_staf.md,pymupdf-table,17,33449,703,519,53,0,25,0.262,63,garbled_sequences:25
aria/knowledge/fda/03-guidance/339_compliance_with_section_301_of_the_medical_device_user_fee_and_modernization_act_of_2002_as_amended_prominent_and_co.md,pdftotext,13,22012,407,356,19,12,8,0.125,71,garbled_sequences:8
aria/knowledge/fda/03-guidance/340_guidance_on_informed_consent_for_in_vitro_diagnostic_device_studies_using_leftover_human_specimens_that_are_not_indi.md,pdftotext,10,22190,358,312,23,9,0,0.128,87,
aria/knowledge/fda/03-guidance/341_establishment_and_operation_of_clinical_trial_data_monitoring_committees_guidance_for_clinical_trial_sponsors.md,pdftotext,38,113038,1865,1673,100,38,36,0.103,70,garbled_sequences:36
aria/knowledge/fda/03-guidance/342_tonometers_-_premarket_notification_510_k_submissions_guidance_for_industry_and_fda_staff.md,pdftotext,14,27446,621,468,66,13,0,0.246,76,
aria/knowledge/fda/03-guidance/343_dental_curing_lights_-_premarket_notification_510_k_guidance_for_industry_and_fda_staff.md,pdftotext,12,21675,552,411,59,11,0,0.255,76,
aria/knowledge/fda/03-guidance/344_hospital_bed_system_dimensional_and_assessment_guidance_to_reduce_entrapment_guidance_for_industry_and_fda_staff.md,pymupdf-table,49,99578,2232,1636,106,9,16,0.267,69,garbled_sequences:16
aria/knowledge/fda/03-guidance/345_pharmacogenetic_tests_and_genetic_tests_for_heritable_markers_guidance_for_industry_and_fda_staff.md,pdftotext,21,45771,827,741,73,20,0,0.104,83,
aria/knowledge/fda/03-guidance/346_exemption_from_reporting_and_recordkeeping_requirements_for_low_power_laser_products_laser_notice_54_guidance_for_in.md,pdftotext,6,7675,156,135,12,5,0,0.135,85,
aria/knowledge/fda/03-guidance/347_frequently_asked_questions_about_medical_devices_guidance_for_irbs_clinical_investigators_and_sponsors.md,pymupdf-table,14,34813,641,457,25,0,11,0.287,71,garbled_sequences:11
aria/knowledge/fda/03-guidance/348_significant_risk_and_nonsignificant_risk_medical_device_studies_guidance_for_irbs_clinical_investigators_and_sponsor.md,pymupdf-table,15,30745,742,562,56,0,43,0.243,63,garbled_sequences:43
aria/knowledge/fda/03-guidance/349_applicability_of_the_performance_standard_for_high-intensity_mercury_vapor_discharge_lamps_21_cfr_1040.30.md,pdftotext,5,8474,150,132,4,4,0,0.12,95,
aria/knowledge/fda/03-guidance/351_review_criteria_for_assessment_of_c-reactive_protein_crp_high_sensitivity_c-reactive_protein_hscrp_and_cardiac_c-rea.md,pymupdf-table,21,49977,1051,692,44,0,16,0.342,69,garbled_sequences:16
aria/knowledge/fda/03-guidance/352_medical_devices_with_sharps_injury_prevention_features_-_guidance_for_industry_and_fda_staff.md,pdftotext,20,38530,1006,763,135,19,0,0.242,75,orphaned_lines:135(17.7%)
aria/knowledge/fda/03-guidance/353_menstrual_tampons_and_pads_information_for_premarket_notification_submissions_510_k_s_-_guidance_for_industry_and_fd.md,pymupdf-table,19,38931,940,620,91,0,33,0.34,55,garbled_sequences:33
aria/knowledge/fda/03-guidance/354_cpg_sec._315.100_illegal_interstate_commercial_shipment_of_dentures_cpg_retitled_and_revised_5_19_2005.md,pdftotext,2,4216,59,58,0,1,3,0.017,85,garbled_sequences:3
aria/knowledge/fda/03-guidance/356_pharmacogenomic_data_submissions_guidance_for_industry.md,pymupdf-table,29,64891,1232,919,88,0,74,0.254,64,garbled_sequences:74
aria/knowledge/fda/03-guidance/358_cpg_sec._310.210_blood_pressure_measurement_devices_sphygmomanometers_-_accuracy.md,pdftotext,1,868,18,18,0,0,0,0.0,100,
aria/knowledge/fda/03-guidance/359_clinical_data_presentations_for_orthopedic_device_applications_-_guidance_for_industry_and_fda_staff.md,pymupdf-table,18,49253,761,624,38,0,17,0.18,70,garbled_sequences:17
aria/knowledge/fda/03-guidance/361_the_use_of_clinical_holds_following_clinical_investigator_misconduct_guidance_for_industry_and_clinical_investigator.md,pymupdf-table,11,27540,480,364,28,0,11,0.242,67,garbled_sequences:11
aria/knowledge/fda/03-guidance/362_medical_device_user_fee_and_modernization_act_of_2002_validation_data_in_premarket_notification_submissions_510_k_s_.md,pymupdf-table,19,48960,888,715,57,0,9,0.195,67,garbled_sequences:9
aria/knowledge/fda/03-guidance/363_guidance_for_industry_and_fda_staff_spinal_system_510_k_s.md,pymupdf-table,23,51870,848,751,82,0,24,0.114,62,garbled_sequences:24
aria/knowledge/fda/03-guidance/364_surgical_masks_-_premarket_notification_510_k_submissions_guidance_for_industry_and_fda_staff.md,pymupdf-table,18,28704,722,489,60,0,21,0.323,60,garbled_sequences:21
aria/knowledge/fda/03-guidance/365_guidance_for_industry_and_fda_staff_vocal_fold_medialization_devices_-_premarket_notification_510_k_submissions.md,pymupdf-table,12,25756,436,393,42,0,18,0.099,62,garbled_sequences:18
aria/knowledge/fda/03-guidance/366_premarket_notification_510_k_submissions_for_chemical_indicators_-_guidance_for_industry_and_fda_staff.md,pymupdf-table,20,41601,1000,781,118,0,59,0.219,55,orphaned_lines:118(15.1%); garbled_sequences:59
aria/knowledge/fda/03-guidance/367_part_11_electronic_records_electronic_signatures_-_scope_and_application_guidance_for_industry.md,pymupdf-table,12,30072,947,785,410,0,9,0.171,55,orphaned_lines:410(52.2%); garbled_sequences:9
aria/knowledge/fda/03-guidance/368_information_disclosure_by_manufacturers_to_assemblers_for_diagnostic_x-ray_systems_-_guidance_for_industry_and_fda_s.md,pdftotext,9,20846,296,271,8,8,1,0.084,90,
aria/knowledge/fda/03-guidance/369_frequently-asked-questions_about_the_reprocessing_and_reuse_of_single-use_devices_by_third-party_and_hospital_reproc.md,pymupdf-table,5,6232,141,91,0,0,4,0.355,80,garbled_sequences:4
aria/knowledge/fda/03-guidance/370_pediatric_expertise_for_advisory_panels_-_guidance_for_industry_and_fda_staff.md,pdftotext,6,9385,201,158,9,5,2,0.214,80,
aria/knowledge/fda/03-guidance/371_user_labeling_for_devices_that_contain_natural_rubber_21_cfr_801.437_small_entity_compliance_guide_-_guidance_for_in.md,pdftotext,8,14062,247,209,13,7,0,0.154,89,
aria/knowledge/fda/03-guidance/372_quality_system_information_for_certain_premarket_application_reviews_guidance_for_industry_and_fda_staff.md,pdftotext,19,31325,905,705,150,81,0,0.221,73,orphaned_lines:150(21.3%)
aria/knowledge/fda/03-guidance/373_determination_of_intended_use_for_510_k_devices_-_guidance_for_cdrh_staff_update_to_k98-1.md,pdftotext,7,12686,227,193,15,6,2,0.15,77,
aria/knowledge/fda/03-guidance/374_needlesticks_-_medical_device_reporting_guidance_for_user_facilities_manufacturers_and_importers.md,pdftotext,7,13647,198,183,0,6,0,0.076,100,
aria/knowledge/fda/03-guidance/375_guidance_on_the_department_of_defense_exemption_from_the_fda_performance_standard_for_laser_products_guidance_for_in.md,pdftotext,5,8027,161,144,8,4,1,0.106,85,
aria/knowledge/fda/03-guidance/376_guidance_for_resorbable_adhesion_barrier_devices_for_use_in_abdominal_and_or_pelvic_surgery_-_guidance_for_industry.md,pymupdf-table,30,69602,1435,1089,88,0,62,0.241,67,garbled_sequences:62
aria/knowledge/fda/03-guidance/377_general_principles_of_software_validation_guidance_for_industry_and_fda_staff.md,pymupdf-table,48,122596,1710,1616,0,0,103,0.055,80,garbled_sequences:103
aria/knowledge/fda/03-guidance/378_sterilized_convenience_kits_for_clinical_and_surgical_use_final_guidance_for_industry.md,pdftotext,8,12393,209,189,6,7,0,0.096,94,
aria/knowledge/fda/03-guidance/379_labeling_recommendations_for_single-use_devices_reprocessed_by_third_parties_and_hospitals_final_guidance_for_indust.md,pdftotext,12,22281,352,305,24,11,3,0.134,72,garbled_sequences:3
aria/knowledge/fda/03-guidance/380_frequently-asked-questions_about_the_reprocessing_and_reuse_of_single-use_devices_by_third-party_and_hospital_reproc.md,pdftotext,10,18884,313,276,16,9,19,0.118,70,garbled_sequences:19
aria/knowledge/fda/03-guidance/381_information_for_keratome_manufacturers_regarding_lasik_-_final_guidance_for_industry.md,pdftotext,4,5707,100,92,5,3,1,0.08,86,
aria/knowledge/fda/03-guidance/382_changes_or_modifications_during_the_conduct_of_a_clinical_investigation_final_guidance_for_industry_and_cdrh_staff.md,pymupdf-table,25,57813,1025,967,176,29,27,0.057,55,orphaned_lines:176(18.2%); garbled_sequences:27
aria/knowledge/fda/03-guidance/383_responsibilities_of_laser_light_show_projector_manufacturers_dealers_and_distributors_laser_notice_51.md,pdftotext,5,6407,122,107,4,3,0,0.123,93,
aria/knowledge/fda/03-guidance/384_guidance_on_medical_device_patient_labeling_final_guidance_for_industry_and_fda_staff.md,pymupdf-table,54,93033,1591,1482,80,0,5,0.069,71,garbled_sequences:5
aria/knowledge/fda/03-guidance/385_early_collaboration_meetings_under_the_fda_modernization_act_fdama_final_guidance_for_industry_and_for_cdrh_staff.md,pdftotext,15,33212,608,541,13,14,3,0.11,81,garbled_sequences:3
aria/knowledge/fda/03-guidance/386_content_of_investigational_device_exemptions_for_solutions_for_hypothermic_flushing_transport_and_storage_of_organs_.md,pymupdf-table,8,13929,247,233,23,0,7,0.057,64,garbled_sequences:7
aria/knowledge/fda/03-guidance/387_guidance_document_for_dura_substitute_devices_-_guidance_for_industry.md,pymupdf-table,11,22563,433,411,60,0,27,0.051,56,garbled_sequences:27
aria/knowledge/fda/03-guidance/388_labeling_for_electronic_anti-theft_systems_guidance_for_industry.md,pdftotext,5,6821,118,101,2,4,5,0.144,76,garbled_sequences:5
aria/knowledge/fda/03-guidance/389_guidance_on_section_216_of_the_food_and_drug_administration_modernization_act_of_1997_-_guidance_for_industry_and_fo.md,pdftotext,8,19330,303,272,10,7,7,0.102,74,garbled_sequences:7
aria/knowledge/fda/03-guidance/390_guidance_for_the_submission_of_premarket_notifications_for_photon-emitting_brachytherapy_sources_-_guidance_for_indu.md,pymupdf-table,14,23261,421,382,44,0,8,0.093,61,garbled_sequences:8
aria/knowledge/fda/03-guidance/391_guidance_for_over-the-counter_otc_human_chorionic_gonadotropin_hcg_510_k_s_-_guidance_for_industry_and_fda_reviewers.md,pymupdf-table,12,19649,398,372,69,0,9,0.065,55,orphaned_lines:69(18.5%); garbled_sequences:9
aria/knowledge/fda/03-guidance/392_1-consolidated_annual_report_for_a_device_product_line_1-card_-_guidance_for_industry_and_cdrh_reviewers.md,pymupdf-table,6,9417,166,156,5,0,5,0.06,75,garbled_sequences:5
aria/knowledge/fda/03-guidance/393_guidance_for_premarket_submissions_of_orthokeratology_rigid_gas_permeable_contact_lenses_-_guidance_for_industry.md,pymupdf-table,72,119315,2615,2449,250,0,320,0.063,63,garbled_sequences:320
aria/knowledge/fda/03-guidance/394_guidance_for_manufacturers_seeking_marketing_clearance_of_ear_nose_and_throat_endoscope_sheaths_used_as_protective_b.md,pdftotext,18,43454,684,628,37,17,11,0.082,70,garbled_sequences:11
aria/knowledge/fda/03-guidance/395_guidance_for_industry_on_the_testing_of_metallic_plasma_sprayed_coatings_on_orthopedic_implants_to_support_reconside.md,pymupdf-table,11,20368,364,334,36,0,10,0.082,62,garbled_sequences:10
aria/knowledge/fda/03-guidance/396_guidance_document_for_premarket_notification_submissions_for_nitric_oxide_delivery_apparatus_nitric_oxide_analyzer_a.md,pymupdf-table,51,104940,1882,1746,189,0,66,0.072,62,garbled_sequences:66
aria/knowledge/fda/03-guidance/397_guidance_for_the_content_of_premarket_notifications_for_penile_rigidity_implants_-_guidance_for_industry_and_for_fda.md,pdftotext,16,31925,813,591,126,15,1,0.273,70,orphaned_lines:126(21.3%)
aria/knowledge/fda/03-guidance/398_guidance_document_for_the_preparation_of_ides_for_spinal_systems_-_guidance_for_industry_and_or_fda_staff.md,pdftotext,32,95296,1493,1329,78,31,37,0.11,70,garbled_sequences:37
aria/knowledge/fda/03-guidance/399_content_and_format_of_premarket_notification_510_k_submissions_for_liquid_chemical_sterilants_high_level_disinfectan.md,pymupdf-table,59,125457,2381,2054,359,0,64,0.137,55,orphaned_lines:359(17.5%); garbled_sequences:64
aria/knowledge/fda/03-guidance/401_guidance_document_for_powered_muscle_stimulator_510_k_s_-_guidance_for_industry_fda_reviewers_staff_and_compliance.md,pymupdf-table,19,30148,672,630,78,20,27,0.062,59,garbled_sequences:27
aria/knowledge/fda/03-guidance/402_recommended_clinical_study_design_for_ventricular_tachycardia_ablation.md,pdftotext,14,21191,459,395,41,13,0,0.139,82,
aria/knowledge/fda/03-guidance/404_preparing_notices_of_availability_of_investigational_medical_devices_and_for_recruiting_study_subjects_guidance_for_.md,pymupdf-table,9,7396,198,182,21,0,7,0.081,61,garbled_sequences:7
aria/knowledge/fda/03-guidance/405_guidance_on_510_k_submissions_for_keratoprostheses_-_guidance_for_industry_and_for_fda_reviewers_staff.md,pdftotext,11,17293,465,355,56,10,0,0.237,75,orphaned_lines:56(15.8%)
aria/knowledge/fda/03-guidance/406_guidance_for_dermabrasion_devices_-_guidance_for_industry.md,pdftotext,4,4586,91,80,8,3,0,0.121,83,
aria/knowledge/fda/03-guidance/407_guidance_for_the_preparation_of_a_premarket_notification_application_for_a_surgical_mesh_-_guidance_for_industry_and.md,pymupdf-table,10,15204,335,311,46,0,8,0.072,55,garbled_sequences:8
aria/knowledge/fda/03-guidance/408_clinical_development_programs_for_drugs_devices_and_biological_products_for_the_treatment_of_rheumatoid_arthritis_ra.md,pymupdf-table,51,125947,2915,1975,207,0,61,0.322,62,garbled_sequences:61
aria/knowledge/fda/03-guidance/409_premarket_notification_510_k_submissions_for_testing_for_skin_sensitization_to_chemicals_in_natural_rubber_products_.md,pymupdf-table,14,21651,567,490,48,0,31,0.136,64,garbled_sequences:31
aria/knowledge/fda/03-guidance/410_guidance_for_the_submission_of_premarket_notifications_for_emission_computed_tomography_devices_and_accessories_spec.md,pymupdf-table,25,41092,994,930,252,0,9,0.064,55,orphaned_lines:252(27.1%); garbled_sequences:9
aria/knowledge/fda/03-guidance/411_guidance_for_the_submission_of_premarket_notifications_for_radionuclide_dose_calibrators_-_guidance_for_industry.md,pymupdf-table,13,20897,396,360,49,0,8,0.091,57,garbled_sequences:8
aria/knowledge/fda/03-guidance/412_non-automated_sphygmomanometer_blood_pressure_cuff_guidance_-_version_1_-_guidance_for_industry.md,pdftotext,8,15599,376,310,62,7,0,0.176,75,orphaned_lines:62(20.0%)
aria/knowledge/fda/03-guidance/413_aqueous_shunts_-_510_k_submissions_-_guidance_for_industry_and_for_fda_reviewers_staff.md,pdftotext,20,34736,708,619,53,22,0,0.126,85,
aria/knowledge/fda/03-guidance/414_fda_animal_products_database_data_entry_form.md,tesseract-ocr,2,3153,211,128,3,0,23,0.393,76,garbled_sequences:23
aria/knowledge/fda/03-guidance/415_cardiac_monitor_guidance_including_cardiotachometer_and_rate_alarm_-_guidance_for_industry.md,pdftotext,11,21302,422,358,17,10,11,0.152,72,garbled_sequences:11
aria/knowledge/fda/03-guidance/416_diagnostic_ecg_guidance_including_non-alarming_st_segment_measurement_-_guidance_for_industry.md,pdftotext,11,22529,434,373,17,10,13,0.141,72,garbled_sequences:13
aria/knowledge/fda/03-guidance/417_general_specific_intended_use_-_guidance_for_industry.md,pdftotext,12,27016,474,423,18,11,1,0.108,88,
aria/knowledge/fda/03-guidance/418_noise_claims_in_hearing_aid_labeling_-_guidance_for_industry.md,pdftotext,3,2408,54,48,0,2,0,0.111,100,
aria/knowledge/fda/03-guidance/419_guidance_document_for_nonprescription_sunglasses_-_guidance_for_industry.md,pdftotext,20,32754,622,551,31,19,3,0.114,75,garbled_sequences:3
aria/knowledge/fda/03-guidance/420_guidance_document_for_powered_suction_pump_510_k_s_-_guidance_for_industry_and_fda_reviewers_staff.md,pymupdf-table,6,8587,212,201,54,0,8,0.052,55,orphaned_lines:54(26.9%); garbled_sequences:8
aria/knowledge/fda/03-guidance/421_otc_denture_cushions_pads_reliners_repair_kits_and_partially_fabricated_denture_kits_-_guidance_for_industry_and_fda.md,pymupdf-table,11,14504,274,249,22,0,31,0.091,65,garbled_sequences:31
aria/knowledge/fda/03-guidance/422_accidental_radioactive_contamination_of_human_food_and_animal_feeds_recommendations_for_state_and_local_agencies.md,pymupdf-table,59,107652,3243,2827,512,0,185,0.128,55,orphaned_lines:512(18.1%); garbled_sequences:185
aria/knowledge/fda/03-guidance/423_revised_procedures_for_adding_lens_finishing_laboratories_to_approved_premarket_approval_applications_for_class_iii_.md,pymupdf-table,14,30881,515,476,36,0,52,0.076,67,garbled_sequences:52
aria/knowledge/fda/03-guidance/424_latex_condoms_for_men_-_information_for_510_k_premarket_notifications_use_of_consensus_standards_for_abbreviated_sub.md,pymupdf-table,16,25722,648,524,75,0,56,0.191,56,garbled_sequences:56
aria/knowledge/fda/03-guidance/425_uniform_contraceptive_labeling_-_guidance_for_industry.md,pdftotext,7,9085,247,212,30,9,0,0.142,76,
aria/knowledge/fda/03-guidance/426_slit_lamp_guidance_-_guidance_for_industry.md,pdftotext,10,14353,307,268,9,9,2,0.127,84,
aria/knowledge/fda/03-guidance/429_guidance_for_the_content_of_premarket_notifications_for_esophageal_and_tracheal_prostheses_-_guidance_for_industry.md,pymupdf-table,9,15745,315,299,46,0,36,0.051,55,orphaned_lines:46(15.4%); garbled_sequences:36
aria/knowledge/fda/03-guidance/430_procedures_for_class_ii_device_exemptions_from_premarket_notification_guidance_for_industry_and_cdrh_staff.md,pdftotext,6,12928,207,189,1,5,5,0.087,79,garbled_sequences:5
aria/knowledge/fda/03-guidance/432_convenience_kits_interim_regulatory_guidance.md,pdftotext,13,16819,447,425,3,12,2,0.049,88,
aria/knowledge/fda/03-guidance/434_reviewers_guidance_checklist_for_orthopedic_external_fixation_devices_version_5.md,pymupdf-table,15,23414,556,528,45,0,98,0.05,66,garbled_sequences:98
aria/knowledge/fda/03-guidance/436_third_party_review_guidance_for_phacofragmentation_system_device_premarket_notification_510_k.md,pdftotext,17,34672,633,573,21,16,33,0.095,74,garbled_sequences:33
aria/knowledge/fda/03-guidance/438_guidance_for_industry_exports_under_the_fda_export_reform_and_enhancement_act_of_1996_guidance_for_industry.md,pdftotext,61,115992,2799,2294,294,87,0,0.18,78,
aria/knowledge/fda/03-guidance/439_prospective_manufacturers_of_barrier_devices_used_during_oral_sex_for_std_protection.md,pdftotext,19,41164,951,728,84,18,28,0.234,60,garbled_sequences:28
aria/knowledge/fda/03-guidance/441_emitted_laser_beam_as_emission_indicator_for_class_ii_and_class_iiia_laser_products_laser_notice_49.md,tesseract-ocr,1,2480,77,54,3,0,5,0.299,71,garbled_sequences:5
aria/knowledge/fda/03-guidance/442_identification_labels_for_certain_class_i_laser_products_laser_notice_48.md,tesseract-ocr,2,3092,96,72,4,0,4,0.25,71,garbled_sequences:4
aria/knowledge/fda/03-guidance/445_effective_visual_control_of_laser_projections_laser_notice_47.md,tesseract-ocr,3,6646,158,119,1,0,7,0.247,79,garbled_sequences:7
aria/knowledge/fda/03-guidance/447_medical_device_reporting_for_user_facilities.md,pdftotext,36,57918,1683,1389,88,35,33,0.175,69,garbled_sequences:33
aria/knowledge/fda/03-guidance/449_hysteroscopes_and_gynecology_laparoscopes_-_submission_guidance_for_a_510_k.md,pymupdf-table,23,34224,1067,866,195,0,50,0.188,55,orphaned_lines:195(22.5%); garbled_sequences:50
aria/knowledge/fda/03-guidance/450_all_holders_of_approved_variances_for_laser_light_shows_and_displays_laser_notice_46.md,tesseract-ocr,2,4472,113,95,3,0,3,0.159,80,garbled_sequences:3
aria/knowledge/fda/03-guidance/452_user_instruction_for_medical_products_laser_notice_44.md,tesseract-ocr,2,4581,124,98,3,0,5,0.21,75,garbled_sequences:5
aria/knowledge/fda/03-guidance/454_guidance_document_for_the_preparation_of_premarket_notification_510_k_applications_for_exercise_equipment.md,pdftotext,9,19427,431,333,42,8,29,0.227,59,garbled_sequences:29
aria/knowledge/fda/03-guidance/455_guidance_document_for_the_preparation_of_premarket_notification_510_k_applications_for_heating_and_cooling_devices.md,pymupdf-table,6,11236,208,197,34,0,28,0.053,55,orphaned_lines:34(17.3%); garbled_sequences:28
aria/knowledge/fda/03-guidance/456_guidance_document_for_the_preparation_of_premarket_notification_510_k_applications_for_mechanical_and_powered_wheelc.md,pymupdf-table,7,15360,284,271,51,3,29,0.046,55,orphaned_lines:51(18.8%); garbled_sequences:29
aria/knowledge/fda/03-guidance/459_guidance_on_the_content_and_organization_of_a_premarket_notification_for_a_medical_laser.md,pdftotext,27,57069,1321,970,132,26,119,0.266,57,garbled_sequences:119
aria/knowledge/fda/03-guidance/460_guidance_document_for_testing_non-articulating_mechanically_locked_modular_implant_components.md,pdftotext,8,17909,432,350,29,7,131,0.19,66,garbled_sequences:131
aria/knowledge/fda/03-guidance/467_cpg_sec._345.100_condoms_defects_-_criteria_for_direct_reference_seizure.md,pdftotext,4,6329,134,131,0,3,6,0.022,80,garbled_sequences:6
aria/knowledge/fda/03-guidance/468_cpg_sec._355.200_electrical_muscle_stimulators.md,pdftotext,1,2603,32,32,0,0,2,0.0,90,
aria/knowledge/fda/03-guidance/469_cpg_sec._300.400_contamination_of_devices_labeled_as_sterile.md,pdftotext,1,2164,29,29,0,0,3,0.0,85,garbled_sequences:3
aria/knowledge/fda/03-guidance/475_guidance_document_for_the_preparation_of_premarket_notification_for_ceramic_ball_hip_systems.md,pymupdf-table,8,14162,302,287,72,0,23,0.05,55,orphaned_lines:72(25.1%); garbled_sequences:23
aria/knowledge/fda/03-guidance/476_checklist_for_mechanical_lithotripters_and_stone_dislodgers_used_in_gastroenterology_and_urology.md,pdftotext,5,6814,284,211,52,4,0,0.257,75,orphaned_lines:52(24.6%)
aria/knowledge/fda/03-guidance/479_guidance_for_the_preparation_of_a_premarket_notification_for_extended_laparoscopy_devices_eld.md,pdftotext,3,6668,153,124,18,2,19,0.19,56,garbled_sequences:19
aria/knowledge/fda/03-guidance/480_points_to_consider_for_cervical_cytology_devices.md,pymupdf-table,18,32037,741,707,151,0,12,0.046,55,orphaned_lines:151(21.4%); garbled_sequences:12
aria/knowledge/fda/03-guidance/481_guidance_for_the_content_of_premarket_notifications_for_urine_drainage_bags.md,tesseract-ocr,6,11059,242,168,2,0,5,0.306,78,garbled_sequences:5
aria/knowledge/fda/03-guidance/482_guidance_document_for_testing_orthopedic_implants_with_modified_metallic_surfaces_apposing_bone_or_bone_cement.md,pymupdf-table,10,20844,415,397,86,0,10,0.043,55,orphaned_lines:86(21.7%); garbled_sequences:10
aria/knowledge/fda/03-guidance/483_letter_-_manufacturers_distributors_and_importers_of_condom_products_included_in_condom_packet_398_letter_-_manufact.md,pdftotext,2,2884,57,49,1,1,2,0.14,86,
aria/knowledge/fda/03-guidance/484_manufacturers_assemblers_of_diagnostic_x-ray_systems_enforcement_policy_for_positive-beam_limitation_pbl_requirement.md,pymupdf-table,8,10912,273,259,16,0,5,0.051,70,garbled_sequences:5
aria/knowledge/fda/03-guidance/486_guidance_on_premarket_notification_510_k_submissions_for_automated_endoscope_washers_washer_disinfectors_and_disinfe.md,pdftotext,24,39668,1103,824,150,23,1,0.253,70,orphaned_lines:150(18.2%)
aria/knowledge/fda/03-guidance/487_guidance_on_premarket_notification_510_k_submissions_for_surgical_gowns_and_surgical_drapes.md,pymupdf-table,20,27308,752,712,139,0,10,0.053,55,orphaned_lines:139(19.5%); garbled_sequences:10
aria/knowledge/fda/03-guidance/488_beam_attenuators_and_emission_indicators_for_class_ii_and_iiia_laser_systems_laser_notice_43.md,tesseract-ocr,2,4058,110,82,8,0,4,0.255,64,garbled_sequences:4
aria/knowledge/fda/03-guidance/489_letter_to_industry_powered_wheelchair_manufacturers_from_rmjohnson.md,tesseract-ocr,2,2611,79,62,5,0,6,0.215,67,garbled_sequences:6
aria/knowledge/fda/03-guidance/491_guidance_on_premarket_notification_510_k_for_sterilizers_intended_for_use_in_health_care_facilities.md,pymupdf-table,35,66868,1466,1398,142,0,22,0.046,63,garbled_sequences:22
aria/knowledge/fda/03-guidance/495_compliance_guide_for_laser_products_fda_86-8260.md,pymupdf-table,29,73695,1786,1196,123,0,88,0.33,63,garbled_sequences:88
